wlbWellboreName,wlbWell,wlbWellType,wlbPurpose,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbKellyBushElevation,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSiteSurvey,wlbSeismicLocation,wlbGeodeticDatum,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbNpdidWellbore,wlbNpdidSiteSurvey,wlbFactPageUrl,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
2/4-U-21,2/4-U-21,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,17.08.2008,17.08.2008,440-G,144.0,3.0,80.0,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,38.74,N,3,13,36.4,E,56.5441,3.2268,6266801.00,513944.96,31,2,4,U,21,,,5899,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5899,04.06.2019,06.10.2015,17.09.2019
2/4-U-22,2/4-U-22,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,25.08.2008,25.08.2008,441-G,143.0,3.0,79.0,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,39.49,N,3,13,34.12,E,56.5443,3.2261,6266824.06,513905.94,31,2,4,U,22,,,5900,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5900,04.06.2019,06.10.2015,17.09.2019
2/4-U-23,2/4-U-23,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,25.07.2008,25.07.2008,442-G,128.0,3.0,79.0,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,42.65,N,3,13,38.93,E,56.5452,3.2275,6266922.04,513987.77,31,2,4,U,23,,,5901,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5901,04.06.2019,06.10.2015,17.09.2019
2/4-U-24,2/4-U-24,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,26.07.2008,26.07.2008,443-G,127.0,3.0,79.0,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,41.53,N,3,13,35.37,E,56.5449,3.2265,6266887.20,513927.08,31,2,4,U,24,,,5902,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5902,04.06.2019,06.10.2015,17.09.2019
2/4-U-25,2/4-U-25,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,29.07.2008,29.07.2008,444-G,127.0,3.0,79.0,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,40.39,N,3,13,38.92,E,56.5446,3.2275,6266852.16,513987.83,31,2,4,U,25,,,5903,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5903,04.06.2019,06.10.2015,17.09.2019
2/4-U-26,2/4-U-26,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,07.08.2008,07.08.2008,445-G,127.0,3.0,79.0,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,44.05,N,3,13,40.4,E,56.5456,3.2279,6266965.41,514012.74,31,2,4,U,26,,,5904,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5904,04.06.2019,06.10.2015,17.09.2019
2/4-U-27,2/4-U-27,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,29.08.2008,29.08.2008,457-G1,127.0,3.0,78.8,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,10.79,N,3,12,39.17,E,56.5363,3.2109,6265933.67,512970.07,31,2,4,U,27,,,5938,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5938,04.06.2019,06.10.2015,17.09.2019
2/4-U-28,2/4-U-28,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,30.08.2008,30.08.2008,457-G2,117.0,3.0,78.8,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,10.78,N,3,12,43.26,E,56.5363,3.2120,6265933.58,513039.94,31,2,4,U,28,,,5939,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5939,04.06.2019,06.10.2015,17.09.2019
2/4-U-29,2/4-U-29,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,31.08.2008,31.08.2008,457-G3,119.0,3.0,79.0,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,12.61,N,3,12,41.23,E,56.5368,3.2115,6265990.05,513005.09,31,2,4,U,29,,,5940,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5940,04.06.2019,06.10.2015,17.09.2019
2/4-U-30,2/4-U-30,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,31.08.2008,31.08.2008,457-G4,119.0,3.0,78.7,NORTH SEA,2008,2008,, ,ED50  ,,,,56,32,9.82,N,3,12,36.12,E,56.5361,3.2100,6265903.52,512918.05,31,2,4,U,30,,,5941,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=5941,04.06.2019,06.10.2015,17.09.2019
2/4-U-31,2/4-U-31,OTHER,SOIL DRILLING,Statoil Petroleum AS,146 ,BUCENTAUR,07.06.2011,07.06.2011,538-G,103.0,0.0,68.0,NORTH SEA,2011,2011,, ,ED50  ,,,,56,42,15.6,N,3,7,56.7,E,56.7043,3.1324,6284622.49,508108.11,31,2,4,U,31,,,6631,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6631,04.06.2019,06.10.2015,17.09.2019
2/4-U-32,2/4-U-32,OTHER,SOIL DRILLING,Statoil Petroleum AS,146 ,BUCENTAUR,07.06.2011,07.06.2011,539-G,91.0,0.0,68.0,NORTH SEA,2011,2011,, ,ED50  ,,,,56,42,16.4,N,3,7,53.4,E,56.7046,3.1315,6284647.12,508051.94,31,2,4,U,32,,,6632,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6632,04.06.2019,06.10.2015,17.09.2019
2/4-U-33,2/4-U-33,OTHER,SOIL DRILLING,Statoil Petroleum AS,146 ,BUCENTAUR,06.06.2011,06.06.2011,540-G,103.0,0.0,68.0,NORTH SEA,2011,2011,, ,ED50  ,,,,56,42,17.6,N,3,7,56.4,E,56.7049,3.1323,6284684.32,508102.89,31,2,4,U,33,,,6633,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6633,04.06.2019,06.10.2015,17.09.2019
2/4-U-34,2/4-U-34,OTHER,SOIL DRILLING,Statoil Petroleum AS,146 ,BUCENTAUR,07.06.2011,07.06.2011,541-G,100.0,0.0,67.8,NORTH SEA,2011,2011,, ,ED50  ,,,,56,41,42.2,N,3,8,25.5,E,56.6951,3.1404,6283590.72,508600.08,31,2,4,U,34,,,6634,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6634,04.06.2019,06.10.2015,17.09.2019
2/4-U-35,2/4-U-35,OTHER,SOIL DRILLING,Statoil Petroleum AS,146 ,BUCENTAUR,08.06.2011,08.06.2011,542-G,102.0,0.0,68.0,NORTH SEA,2011,2011,, ,ED50  ,,,,56,41,43,N,3,8,25.1,E,56.6953,3.1403,6283615.44,508593.23,31,2,4,U,35,,,6635,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6635,04.06.2019,06.10.2015,17.09.2019
2/4-U-36,2/4-U-36,OTHER,SOIL DRILLING,Statoil Petroleum AS,146 ,BUCENTAUR,08.06.2011,08.06.2011,543-G,101.0,0.0,67.8,NORTH SEA,2011,2011,, ,ED50  ,,,,56,41,44.2,N,3,8,28.1,E,56.6956,3.1411,6283652.65,508644.19,31,2,4,U,36,,,6636,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6636,04.06.2019,06.10.2015,17.09.2019
2/4-U-37,2/4-U-37,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,21.06.1994,22.06.1994,602-G,140.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,51.47,N,3,13,6.56,E,56.5476,3.2185,6267192.95,513434.01,31,2,4,U,37,,,6860,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6860,04.06.2019,06.10.2015,17.09.2019
2/4-U-38,2/4-U-38,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,23.06.1994,25.06.1994,603-G,180.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,51.47,N,3,13,9.72,E,56.5476,3.2194,6267193.13,513487.98,31,2,4,U,38,,,6861,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6861,04.06.2019,06.10.2015,17.09.2019
2/4-U-39,2/4-U-39,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,29.06.1994,30.06.1994,604-G,180.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,56.15,N,3,13,12.91,E,56.5489,3.2203,6267338.00,513542.00,31,2,4,U,39,,,6862,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6862,04.06.2019,06.10.2015,17.09.2019
2/4-U-40,2/4-U-40,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,02.07.1994,04.07.1994,605-G,168.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,53.95,N,3,13,13.01,E,56.5483,3.2203,6267269.99,513543.93,31,2,4,U,40,,,6863,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6863,04.06.2019,06.10.2015,17.09.2019
2/4-U-41,2/4-U-41,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,05.07.1994,06.07.1994,606-G,163.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,55.28,N,3,13,11.09,E,56.5487,3.2197,6267311.00,513511.00,31,2,4,U,41,,,6864,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6864,04.06.2019,06.10.2015,17.09.2019
2/4-U-42,2/4-U-42,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,07.07.1994,08.07.1994,607-G,110.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,50.4,N,3,13,6.26,E,56.5473,3.2184,6267159.85,513428.99,31,2,4,U,42,,,6865,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6865,04.06.2019,06.10.2015,17.09.2019
2/4-U-43,2/4-U-43,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,08.07.1994,09.07.1994,608-G,167.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,50.34,N,3,13,6.85,E,56.5473,3.2186,6267158.03,513439.07,31,2,4,U,43,,,6866,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6866,04.06.2019,06.10.2015,17.09.2019
2/4-U-44,2/4-U-44,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,28.06.1994,28.06.1994,609-G,121.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,50.05,N,3,13,26.28,E,56.5472,3.2240,6267150.13,513770.96,31,2,4,U,44,,,6867,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6867,04.06.2019,06.10.2015,17.09.2019
2/4-U-45,2/4-U-45,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,04.07.1994,05.07.1994,610-G,140.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,48.11,N,3,13,25.22,E,56.5467,3.2237,6267090.09,513753.05,31,2,4,U,45,,,6868,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6868,04.06.2019,06.10.2015,17.09.2019
2/4-U-46,2/4-U-46,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,25.06.1994,26.06.1994,611-G,180.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,49.52,N,3,13,15.16,E,56.5471,3.2209,6267133.13,513581.09,31,2,4,U,46,,,6869,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6869,04.06.2019,06.10.2015,17.09.2019
2/4-U-47,2/4-U-47,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,26.06.1994,28.06.1994,612-G,181.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,49.57,N,3,13,20.19,E,56.5471,3.2223,6267134.95,513666.99,31,2,4,U,47,,,6870,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6870,04.06.2019,06.10.2015,17.09.2019
2/4-U-48,2/4-U-48,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,01.07.1994,02.07.1994,613-G,165.0,2.9,77.0,NORTH SEA,1994,1994,, ,ED50  ,,,,56,32,46.99,N,3,13,16.9,E,56.5464,3.2214,6267055.00,513611.06,31,2,4,U,48,,,6871,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6871,04.06.2019,06.10.2015,17.09.2019
2/4-U-49,2/4-U-49,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,11.02.1996,12.02.1996,614-G,102.0,2.9,71.0,NORTH SEA,1996,1996,, ,ED50  ,,,,56,29,25.54,N,3,19,48.7,E,56.4904,3.3302,6260853.12,520332.92,31,2,4,U,49,,,6872,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6872,04.06.2019,06.10.2015,17.09.2019
2/4-U-50,2/4-U-50,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,01.07.2001,01.07.2001,615-G,104.0,2.9,75.0,NORTH SEA,2001,2001,, ,ED50  ,,,,56,33,51.99,N,3,12,7.63,E,56.5644,3.2021,6269061.14,512422.01,31,2,4,U,50,,,6873,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6873,04.06.2019,06.10.2015,17.09.2019
2/4-U-51,2/4-U-51,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,03.07.2001,03.07.2001,616-G,105.0,2.9,76.0,NORTH SEA,2001,2001,, ,ED50  ,,,,56,33,47.26,N,3,12,12,E,56.5631,3.2033,6268915.11,512497.05,31,2,4,U,51,,,6874,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6874,04.06.2019,06.10.2015,17.09.2019
2/4-U-52,2/4-U-52,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,13.09.2002,14.09.2002,617-G,142.0,2.9,79.0,NORTH SEA,2002,2002,, ,ED50  ,,,,56,32,45.27,N,3,13,19.58,E,56.5459,3.2221,6267001.96,513657.00,31,2,4,U,52,,,6875,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6875,04.06.2019,06.10.2015,17.09.2019
2/4-U-53,2/4-U-53,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,13.09.2002,13.09.2002,618-G,109.0,2.9,79.0,NORTH SEA,2002,2002,, ,ED50  ,,,,56,32,43.16,N,3,13,24.95,E,56.5453,3.2236,6266937.02,513748.94,31,2,4,U,53,,,6876,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6876,04.06.2019,06.10.2015,17.09.2019
2/4-U-54,2/4-U-54,OTHER,SOIL DRILLING,Phillips Petroleum Company Norway,018 ,BUCENTAUR,12.09.2002,12.09.2002,619-G,143.0,2.9,79.0,NORTH SEA,2002,2002,, ,ED50  ,,,,56,32,42.13,N,3,13,22.2,E,56.5450,3.2228,6266905.02,513702.07,31,2,4,U,54,,,6877,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6877,04.06.2019,06.10.2015,17.09.2019
2/4-U-55,2/4-U-55,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO EXPLORER,23.10.2006,23.10.2006,620-G,98.0,0.0,68.0,NORTH SEA,2006,2006,, ,ED50  ,,,,56,36,42.1,N,3,8,39.16,E,56.6117,3.1442,6274311.98,508851.99,31,2,4,U,55,,,6878,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6878,04.06.2019,06.10.2015,17.09.2019
2/4-U-56,2/4-U-56,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO EXPLORER,24.10.2006,24.10.2006,621-G,99.0,0.0,68.0,NORTH SEA,2006,2006,, ,ED50  ,,,,56,36,44.07,N,3,8,38.35,E,56.6122,3.1440,6274372.87,508838.05,31,2,4,U,56,,,6879,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6879,04.06.2019,06.10.2015,17.09.2019
2/4-U-57,2/4-U-57,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,10.02.2011,11.02.2011,622-G,117.0,0.0,76.0,NORTH SEA,2011,2011,, ,ED50  ,,,,56,31,12.83,N,3,13,24.42,E,56.5202,3.2235,6264144.01,513748.97,31,2,4,U,57,,,6880,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=6880,04.06.2019,06.10.2015,17.09.2019
2/4-U-58,2/4-U-58,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,13.10.2017,13.10.2017,790-G,123.2,4.2,73.8,NORTH SEA,2017,2017,,,ED50  ,,,,56,31,18.48,N,3,14,36.49,E,56.5218,3.2435,6264322.89,514980.15,31,2,4,U,58,,,8243,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8243,04.06.2019,,17.09.2019
2/4-U-59,2/4-U-59,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,11.10.2017,13.10.2017,791-G,11.7,4.2,74.1,NORTH SEA,2017,2017,,,ED50  ,,,,56,31,20.43,N,3,14,38.41,E,56.5223,3.2440,6264383.30,515012.75,31,2,4,U,59,,,8244,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8244,04.06.2019,,17.09.2019
2/4-U-60,2/4-U-60,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,12.10.2017,13.10.2017,792-G,109.4,4.2,73.3,NORTH SEA,2017,2017,,,ED50  ,,,,56,31,18.76,N,3,14,40.37,E,56.5219,3.2445,6264331.79,515046.44,31,2,4,U,60,,,8245,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8245,04.06.2019,,17.09.2019
2/4-U-61,2/4-U-61,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,BUCENTAUR,14.10.2017,14.10.2017,793-G,115.0,4.2,73.9,NORTH SEA,2017,2017,,,ED50  ,,,,56,31,17.13,N,3,14,32.65,E,56.5214,3.2424,6264280.92,514914.67,31,2,4,U,61,,,8246,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8246,04.06.2019,,17.09.2019
2/4-U-62,2/4-U-62,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,13.07.2018,13.07.2018,840-G,77.8,0.0,67.9,NORTH SEA,2018,2018,,,ED50  ,,,13.07.2018,56,38,26.82,N,3,18,27.15,E,56.6408,3.3075,6277582.94,518863.03,31,2,4,U,62,,,8509,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8509,04.06.2019,,17.09.2019
2/4-U-63,2/4-U-63,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,13.07.2018,13.07.2018,841-G,108.3,0.0,67.8,NORTH SEA,2018,2018,,,ED50  ,,,13.07.2018,56,38,27.22,N,3,18,24.87,E,56.6409,3.3069,6277595.13,518824.13,31,2,4,U,63,,,8510,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8510,04.06.2019,,17.09.2019
2/4-U-64,2/4-U-64,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,13.07.2018,13.07.2018,842-G,107.7,0.0,68.0,NORTH SEA,2018,2018,,,ED50  ,,,13.07.2018,56,38,27.92,N,3,18,28.45,E,56.6411,3.3079,6277617.05,518885.02,31,2,4,U,64,,,8511,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8511,04.06.2019,,17.09.2019
2/4-U-65,2/4-U-65,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,14.07.2018,14.07.2018,843-G,101.8,0.0,67.8,NORTH SEA,2018,2018,,,ED50  ,,,14.07.2018,56,38,29.32,N,3,18,25.53,E,56.6415,3.3071,6277660.12,518835.08,31,2,4,U,65,,,8512,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8512,04.06.2019,,17.09.2019
2/4-U-66,2/4-U-66,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,15.07.2018,15.07.2018,844-G,107.5,0.0,67.7,NORTH SEA,2018,2018,,,ED50  ,,,15.07.2018,56,38,35.41,N,3,18,21.55,E,56.6432,3.3060,6277848.12,518766.43,31,2,4,U,66,,,8513,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8513,04.06.2019,,17.09.2019
2/4-U-67,2/4-U-67,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,15.07.2018,15.07.2018,845-G,77.7,0.0,67.7,NORTH SEA,2018,2018,,,ED50  ,,,15.07.2018,56,38,20.95,N,3,17,57.96,E,56.6392,3.2994,6277399.24,518366.50,31,2,4,U,67,,,8514,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8514,04.06.2019,,17.09.2019
2/4-U-68,2/4-U-68,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,15.07.2018,15.07.2018,846-G,107.8,0.0,67.8,NORTH SEA,2018,2018,,,ED50  ,,,15.07.2018,56,38,21.34,N,3,17,55.67,E,56.6393,3.2988,6277411.13,518327.43,31,2,4,U,68,,,8515,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8515,04.06.2019,,17.09.2019
2/4-U-69,2/4-U-69,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,16.07.2018,16.07.2018,847-G,107.8,0.0,67.8,NORTH SEA,2018,2018,,,ED50  ,,,16.07.2018,56,38,22.05,N,3,17,59.26,E,56.6395,3.2998,6277433.35,518388.50,31,2,4,U,69,,,8516,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8516,04.06.2019,,17.09.2019
2/4-U-70,2/4-U-70,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,17.07.2018,17.07.2018,848-G,107.4,0.0,67.8,NORTH SEA,2018,2018,,,ED50  ,,,17.07.2018,56,38,23.45,N,3,17,56.32,E,56.6398,3.2990,6277476.42,518338.22,31,2,4,U,70,,,8517,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8517,04.06.2019,,17.09.2019
2/4-U-71,2/4-U-71,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,17.07.2018,17.07.2018,849-G,108.9,0.0,67.9,NORTH SEA,2018,2018,,,ED50  ,,,17.07.2018,56,38,29.81,N,3,17,52.18,E,56.6416,3.2978,6277672.76,518266.83,31,2,4,U,71,,,8518,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8518,04.06.2019,,17.09.2019
2/4-U-72,2/4-U-72,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,18.07.2018,18.07.2018,850-G,108.2,0.0,68.1,NORTH SEA,2018,2018,,,ED50  ,,,18.07.2018,56,38,13.15,N,3,17,44.55,E,56.6370,3.2957,6277157.07,518139.06,31,2,4,U,72,,,8519,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8519,04.06.2019,,17.09.2019
2/4-U-73,2/4-U-73,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,19.07.2018,19.07.2018,851-G,107.8,0.0,67.4,NORTH SEA,2018,2018,,,ED50  ,,,19.07.2018,56,38,57.53,N,3,17,35.61,E,56.6493,3.2932,6278528.66,517980.86,31,2,4,U,73,,,8520,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8520,04.06.2019,,17.09.2019
2/4-U-74,2/4-U-74,OTHER,SOIL DRILLING,ConocoPhillips Skandinavia AS,018 ,FUGRO SCOUT,,,852-G,0.0,0.0,67.0,NORTH SEA,0,0,,,ED50  ,,,,56,38,32.04,N,3,19,33.52,E,56.6422,3.3260,6277749.56,519993.03,31,2,4,U,74,,,8536,,https://npdfactpages.npd.no/Default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=8536,04.06.2019,,17.09.2019
