wellbore;md_top;md_bottom;formation;Level;npd_litho_id;npd_id
6204/10-2 A;992;1034;NO FORMAL NAME;FORMATION;111;3280
6204/10-2 A;1034;1098;NO FORMAL NAME;FORMATION;111;3280
6204/10-2 A;1098;1140;BALDER FM;FORMATION;6;3280
6204/10-2 A;1140;1208;SELE FM;FORMATION;142;3280
6204/10-2 A;1208;1285;LISTA FM;FORMATION;95;3280
6204/10-2 A;1285;1331;JORSALFARE FM;FORMATION;74;3280
6204/10-2 A;1331;2099;KYRRE FM;FORMATION;92;3280
6204/10-2 A;2099;2141;NO FORMAL NAME;FORMATION;111;3280
6204/10-2 A;2141;2233;KYRRE FM;FORMATION;92;3280
6204/10-2 A;2233;2290;ÅSGARD FM;FORMATION;198;3280
6204/10-2 R;992;1034;NO FORMAL NAME;FORMATION;111;3258
6204/10-2 R;1034;1098;NO FORMAL NAME;FORMATION;111;3258
6204/10-2 R;1098;1140;BALDER FM;FORMATION;6;3258
6204/10-2 R;1140;1208;SELE FM;FORMATION;142;3258
6204/10-2 R;1208;1280;LISTA FM;FORMATION;95;3258
6204/10-2 R;1280;1327;JORSALFARE FM;FORMATION;74;3258
6204/10-2 R;1327;1868;KYRRE FM;FORMATION;92;3258
6204/10-2 R;1868;1935;NO FORMAL NAME;FORMATION;111;3258
6204/10-2 R;1935;2073;ÅSGARD FM;FORMATION;198;3258
6204/11-1;750;1115;UNDIFFERENTIATED;FORMATION;182;2205
6204/11-1;1115;1318;EGGA FM (INFORMAL);FORMATION;31;2205
6204/11-1;1318;2001;KYRRE FM;FORMATION;92;2205
6204/11-1;2001;2088;NO FORMAL NAME;FORMATION;111;2205
6204/11-1;2088;2407;KYRRE FM;FORMATION;92;2205
6204/11-1;2407;2422;BLODØKS FM;FORMATION;13;2205
6204/11-1;2422;2602;SVARTE FM;FORMATION;160;2205
6204/11-1;2602;2772;HEATHER FM;FORMATION;60;2205
6204/11-1;2772;2846;INTRA HEATHER FM SS;FORMATION;59;2205
6204/11-1;2846;2916;NO FORMAL NAME;FORMATION;111;2205
6204/11-2;770;1042;UNDIFFERENTIATED;FORMATION;182;3249
6204/11-2;1042;1275;EGGA FM (INFORMAL);FORMATION;31;3249
6204/11-2;1275;1870;KYRRE FM;FORMATION;92;3249
6204/11-2;1870;2352;NO FORMAL NAME;FORMATION;111;3249
6204/11-2;2352;2402;BLODØKS FM;FORMATION;13;3249
6204/11-2;2402;2659;SVARTE FM;FORMATION;160;3249
6204/11-2;2659;2690;RØDBY FM;FORMATION;137;3249
6204/11-2;2690;2700;SOLA FM;FORMATION;152;3249
6204/11-2;2700;2730;AGAT FM;FORMATION;2;3249
6204/11-2;2730;2769;ÅSGARD FM;FORMATION;198;3249
6204/11-2;2769;2800;NO FORMAL NAME;FORMATION;111;3249
6204/11-2;2800;2892;HEATHER FM;FORMATION;60;3249
6204/11-2;2892;2920;SOGNEFJORD FM;FORMATION;151;3249
6205/3-1;308;1220;SELE FM;FORMATION;142;1479
6205/3-1;1220;1317;LISTA FM;FORMATION;95;1479
6205/3-1;1317;1482;EGGA FM (INFORMAL);FORMATION;31;1479
6205/3-1;1482;1573;JORSALFARE FM;FORMATION;74;1479
6205/3-1;1573;2876;KYRRE FM;FORMATION;92;1479
6205/3-1;2876;2891;BLODØKS FM;FORMATION;13;1479
6205/3-1;2891;3133;SVARTE FM;FORMATION;160;1479
6205/3-1;3133;3179;RØDBY FM;FORMATION;137;1479
6205/3-1;3179;3780;AGAT FM;FORMATION;2;1479
6205/3-1;3780;3956;SOLA FM;FORMATION;152;1479
6205/3-1;3956;4300;ÅSGARD FM;FORMATION;198;1479
6205/3-1 R;308;1220;SELE FM;FORMATION;142;1510
6205/3-1 R;1220;1317;LISTA FM;FORMATION;95;1510
6205/3-1 R;1317;1482;EGGA FM (INFORMAL);FORMATION;31;1510
6205/3-1 R;1482;1573;JORSALFARE FM;FORMATION;74;1510
6205/3-1 R;1573;2425;KYRRE FM;FORMATION;92;1510
6205/3-1 R;2425;2876;TRYGGVASON FM;FORMATION;173;1510
6205/3-1 R;2876;2891;BLODØKS FM;FORMATION;13;1510
6205/3-1 R;2891;3133;SVARTE FM;FORMATION;160;1510
6205/3-1 R;3133;3179;RØDBY FM;FORMATION;137;1510
6205/3-1 R;3179;3780;AGAT FM;FORMATION;2;1510
6205/3-1 R;3780;3956;SOLA FM;FORMATION;152;1510
6205/3-1 R;3956;4394;ÅSGARD FM;FORMATION;198;1510
6205/3-1 R;4394;4446;SPEKK FM;FORMATION;155;1510
6205/3-1 R;4446;4466;NO FORMAL NAME;FORMATION;111;1510
6205/3-1 R;4466;4485;SPEKK FM;FORMATION;155;1510
6205/3-1 R;4485;4494;NO FORMAL NAME;FORMATION;111;1510
6205/3-1 R;4494;4777;SPEKK FM;FORMATION;155;1510
6205/3-1 R;4777;4846;NO FORMAL NAME;FORMATION;111;1510
6205/3-1 R;4846;4955;SPEKK FM;FORMATION;155;1510
6205/3-1 R;4955;5046;NO FORMAL NAME;FORMATION;111;1510
6205/3-1 R;5046;5220;SPEKK FM;FORMATION;155;1510
6205/3-1 R;5220;5236;NO FORMAL NAME;FORMATION;111;1510
6205/3-1 R;5236;5264;SPEKK FM;FORMATION;155;1510
6302/6-1;1286;2463;NAUST FM;FORMATION;109;5086
6302/6-1;2463;2582;KAI FM;FORMATION;77;5086
6302/6-1;2582;3223;BRYGGE FM;FORMATION;18;5086
6302/6-1;3223;3395;TARE FM;FORMATION;163;5086
6302/6-1;3395;3901;TANG FM;FORMATION;161;5086
6302/6-1;3901;4080;NO FORMAL NAME;FORMATION;111;5086
6302/6-1;4080;4234;SPRINGAR FM;FORMATION;156;5086
6305/1-1;863;1734;NAUST FM;FORMATION;109;3555
6305/1-1;1734;1740;KAI FM;FORMATION;77;3555
6305/1-1;1740;2172;BRYGGE FM;FORMATION;18;3555
6305/1-1;2172;2355;TARE FM;FORMATION;163;3555
6305/1-1;2355;2558;TANG FM;FORMATION;161;3555
6305/1-1;2558;2606;EGGA FM (INFORMAL);FORMATION;31;3555
6305/1-1;2606;2827;SPRINGAR FM;FORMATION;156;3555
6305/1-1;2827;3048;NISE FM;FORMATION;112;3555
6305/1-1;3048;3640;KVITNOS FM;FORMATION;91;3555
6305/1-1;3640;4560;LYSING FM;FORMATION;99;3555
6305/4-1;1027;1662;NAUST FM;FORMATION;109;4441
6305/4-1;1662;1701;KAI FM;FORMATION;77;4441
6305/4-1;1701;2394;BRYGGE FM;FORMATION;18;4441
6305/4-1;2394;2529;TARE FM;FORMATION;163;4441
6305/4-1;2529;2769;TANG FM;FORMATION;161;4441
6305/4-1;2769;2829;EGGA FM (INFORMAL);FORMATION;31;4441
6305/4-1;2829;2975;SPRINGAR FM;FORMATION;156;4441
6305/4-2 S;1122;1718;NAUST FM;FORMATION;109;6441
6305/4-2 S;1718;1771;KAI FM;FORMATION;77;6441
6305/4-2 S;1771;2389;BRYGGE FM;FORMATION;18;6441
6305/4-2 S;2389;2567;TANG FM;FORMATION;161;6441
6305/4-2 S;2567;2835;TARE FM;FORMATION;163;6441
6305/4-2 S;2835;2878;EGGA FM (INFORMAL);FORMATION;31;6441
6305/4-2 S;2878;2938;SPRINGAR FM;FORMATION;156;6441
6305/4-2 S;2938;2985;NISE FM;FORMATION;112;6441
6305/5-1;914;1642;NAUST FM;FORMATION;109;3144
6305/5-1;1642;1664;KAI FM;FORMATION;77;3144
6305/5-1;1664;2327;BRYGGE FM;FORMATION;18;3144
6305/5-1;2327;2446;TARE FM;FORMATION;163;3144
6305/5-1;2446;2718;TANG FM;FORMATION;161;3144
6305/5-1;2718;2780;EGGA FM (INFORMAL);FORMATION;31;3144
